2025-03-15 07:09:46 root         INFO     Starting GetRecords Consumer
2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '1ccc6460-ab3b-4ec0-9193-0ba0f739ba3e', 'customer_number': 319, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 84848, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3191', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337145605899054313879889705435154
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '1ccc6460-ab3b-4ec0-9193-0ba0f739ba3e', 'customer_number': 319, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': 84848, 'browse_history': [{'product_code': 'S24_3191', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3191', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 489298), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 5, 'total_different_products': 2}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960105562193080439611567636482 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '5773c4a2-601a-4b92-84ee-69d264bdca8b', 'customer_number': 351, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 60249, 'browse_history': [{'product_code': 'S24_1785', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337162724288660057032989274538002
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '5773c4a2-601a-4b92-84ee-69d264bdca8b', 'customer_number': 351, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 60249, 'browse_history': [{'product_code': 'S24_1785', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3856', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S10_4962', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S10_4757', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 513624), 'overall_product_quantity': 30, 'overall_in_shopping_cart': 29, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960123696080374659049188229122 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'fa13ef41-8cc9-4e15-9c20-d3ffe336c174', 'customer_number': 301, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 148968, 'browse_history': [{'product_code': 'S18_4027', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337179182604768290598284576161810
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'fa13ef41-8cc9-4e15-9c20-d3ffe336c174', 'customer_number': 301, 'city': 'Cork', 'country': 'Ireland', 'credit_limit': 148968, 'browse_history': [{'product_code': 'S18_4027', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 540134), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 11, 'total_different_products': 3}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960135785338570805340935290882 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '01672ddf-54e4-4bed-b746-ad20ec5a27ee', 'customer_number': 338, 'city': 'Newark', 'country': 'USA', 'credit_limit': 138871, 'browse_history': [{'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_2949', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337189494742009603387618721005586
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '01672ddf-54e4-4bed-b746-ad20ec5a27ee', 'customer_number': 338, 'city': 'Newark', 'country': 'USA', 'credit_limit': 138871, 'browse_history': [{'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S12_2823', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S18_2949', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 562319), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 10, 'total_different_products': 4}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960145456745127722374332940290 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'c54da46d-8b93-414d-b5f3-2ebf172c75d4', 'customer_number': 360, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 64475, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_2834', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337206626429799362301914089783314
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'c54da46d-8b93-414d-b5f3-2ebf172c75d4', 'customer_number': 360, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 64475, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_2834', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_4409', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 586268), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 14, 'total_different_products': 3}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960166008484061171070302945282 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '46f873e7-b4e4-40b7-bc77-63a8e621fa93', 'customer_number': 287, 'city': 'Nantes', 'country': 'France', 'credit_limit': 123562, 'browse_history': [{'product_code': 'S12_1099', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '4', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337208243972546006676299602460690
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '46f873e7-b4e4-40b7-bc77-63a8e621fa93', 'customer_number': 287, 'city': 'Nantes', 'country': 'France', 'credit_limit': 123562, 'browse_history': [{'product_code': 'S12_1099', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_1984', 'quantity': '4', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 612505), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 4, 'total_different_products': 4}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960179306668076931991224713218 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'df619c06-2f7c-4d5b-9396-dab6be7b5fff', 'customer_number': 360, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 83355, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337217086055990668076351146164242
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'df619c06-2f7c-4d5b-9396-dab6be7b5fff', 'customer_number': 360, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 83355, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2887', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 638911), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 2, 'total_different_products': 3}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960198649481190766058020012034 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '10e87a5e-2d39-46b7-badd-83f100803bba', 'customer_number': 143, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 80366, 'browse_history': [{'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337221265312549075850232739135506
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '10e87a5e-2d39-46b7-badd-83f100803bba', 'customer_number': 143, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 80366, 'browse_history': [{'product_code': 'S18_1984', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 663577), 'overall_product_quantity': 9, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960214365516845756237291192322 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '676b9ad7-a2a8-48fd-b554-401893961e39', 'customer_number': 495, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': -4528, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337238644830131855763096605818898
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '676b9ad7-a2a8-48fd-b554-401893961e39', 'customer_number': 495, 'city': 'Oulu', 'country': 'Finland', 'credit_limit': -4528, 'browse_history': [{'product_code': 'S24_2766', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 686283), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 18, 'total_different_products': 3}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960226454775041902529038254082 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '4dbf0cc2-4212-4d92-ba05-a05a9d7ab794', 'customer_number': 127, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 113389, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3856', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_4698', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_1099', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3151', 'quantity': '8', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49661430595060132440301337243347551570156671685724471314
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '4dbf0cc2-4212-4d92-ba05-a05a9d7ab794', 'customer_number': 127, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 113389, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S24_3856', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S10_4698', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S12_1099', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_3151', 'quantity': '8', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 710139), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 18, 'total_different_products': 5}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960236126181598819562435903490 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': '25e3b95e-af34-44f9-b6b5-144f1402a3be', 'customer_number': 484, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 97935, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49661430595060132440301337253906309678670845302789898258
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': '25e3b95e-af34-44f9-b6b5-144f1402a3be', 'customer_number': 484, 'city': 'Nashua', 'country': 'USA', 'credit_limit': 97935, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 734763), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 16, 'total_different_products': 2}
2025-03-15 07:10:14 root         INFO     Produced record 49661430722062876345935634960251842217253809741707083778 to Shard shardId-000000000000


2025-03-15 07:10:14 root         INFO     Read User Session {'session_id': 'c55c9bbf-75df-4749-9513-11f717bffa42', 'customer_number': 235, 'city': 'Versailles', 'country': 'France', 'credit_limit': 72691, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49661430595082433185499867457868533481225713953949089826
2025-03-15 07:10:14 root         INFO     Processed User Session {'session_id': 'c55c9bbf-75df-4749-9513-11f717bffa42', 'customer_number': 235, 'city': 'Versailles', 'country': 'France', 'credit_limit': 72691, 'browse_history': [{'product_code': 'S24_2022', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 3, 15, 7, 10, 14, 820447), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
